protocol,task,pool,target,ablation,fold,fold_id,r2,rmse,mae,pearson,n_bins,mean_trial_r2,median_trial_r2,n_trials
cv,trial_extrapolation,mean,paw_vy,a1,6,2e6e179c,-0.0974543609446503,421.1737365722656,322.56890869140625,0.0520825219470088,441,-0.2663734143943427,-0.087911097650952,14
cv,trial_extrapolation,attn,paw_vy,a1,6,2e6e179c,-0.0862911416103127,419.0261840820313,317.8226928710937,0.0620832712298336,441,-0.2445857632123801,-0.0715470469870008,14
cv,trial_extrapolation,mean,paw_vy,a1,7,360eac0c,0.004098440590018,541.9906005859375,330.3782958984375,0.2528170660458995,72,-0.005822099817988,0.0062230145287206,5
cv,trial_extrapolation,attn,paw_vy,a1,7,360eac0c,0.0399884120560366,532.1349487304688,313.1258239746094,0.3044100094411111,72,0.0916923970907004,0.0187249491971708,5
cv,trial_extrapolation,mean,paw_vy,a1,8,36280321,-0.0759545134207162,312.2608337402344,225.6039886474609,0.0703426987955569,214,-0.1898106947678665,-0.0361488760644477,6
cv,trial_extrapolation,attn,paw_vy,a1,8,36280321,-0.0492694058287839,308.3642883300781,214.9771423339844,0.0871127867111537,214,-0.152298442053405,-0.031747769189058,6
cv,trial_extrapolation,mean,paw_vy,a1,9,4aa1d525,0.0003285050933586,356.555419921875,232.5343780517578,0.1222857691518562,244,-0.1098526879507306,-0.0734445940746884,12
cv,trial_extrapolation,attn,paw_vy,a1,9,4aa1d525,0.0024284403996895,356.18072509765625,229.8331451416016,0.1377611558903737,244,-0.1125913949606232,-0.0932542411083293,12
cv,trial_extrapolation,mean,paw_vy,a1,10,5455a21c,0.0004210496719514,340.6169128417969,209.97097778320312,0.0230603113902146,61,-0.0088907643313486,-0.0082011672135821,4
cv,trial_extrapolation,attn,paw_vy,a1,10,5455a21c,-0.0016972791900697,340.9776611328125,201.6865692138672,0.0342770716499842,61,-0.0170885422088308,-0.0096079626694033,4
cv,trial_extrapolation,mean,paw_vy,a1,11,5569f363,-0.0574911711654575,486.6525268554688,341.760498046875,-0.082256430108779,144,-0.2245137366291234,-0.2157756701012954,7
cv,trial_extrapolation,attn,paw_vy,a1,11,5569f363,-0.0455909634098026,483.9065551757813,344.9272766113281,-0.1371311631850564,144,-0.285263431260036,-0.1802711408461175,7
cv,trial_extrapolation,mean,paw_vy,a1,12,57b5ae8f,0.0439816233196681,367.2277221679688,245.8713531494141,0.3464689029803287,400,-0.2342462814090267,0.2005635331421288,10
cv,trial_extrapolation,attn,paw_vy,a1,12,57b5ae8f,0.0265840467147553,370.5540466308594,247.2779541015625,0.3396260745203749,400,-0.250997089175662,0.1279309549844626,10
cv,trial_extrapolation,mean,paw_vy,a1,13,5adab0b7,-0.2518774368189975,360.7172546386719,274.2998046875,0.1713456361637167,406,-0.3539994390301972,-0.298936751797453,10
cv,trial_extrapolation,attn,paw_vy,a1,13,5adab0b7,-0.2716916891053653,363.5606689453125,282.8128356933594,0.134956325690718,406,-0.3841036756270556,-0.2558772208346677,10
cv,trial_extrapolation,mean,paw_vy,a1,14,5ec72172,-0.0060787633301575,335.6251525878906,236.03857421875,0.015806687143895,403,-0.4344474972851097,-0.0545428680563371,15
cv,trial_extrapolation,attn,paw_vy,a1,14,5ec72172,-0.027038571942999,339.10321044921875,243.4530487060547,0.0054965407812466,403,-0.611622837581628,-0.1469289912098872,15
cv,trial_extrapolation,mean,paw_vy,a1,15,626126d5,0.1278986636874207,225.02024841308597,137.8330841064453,0.4309991120232067,574,-28.57084260471368,-0.3799506739834477,25
cv,trial_extrapolation,attn,paw_vy,a1,15,626126d5,0.0812918245093662,230.95477294921875,148.0137939453125,0.4055375552642675,574,-25.764404012222887,-0.6916110400439563,25
cv,trial_extrapolation,mean,paw_vy,a1,16,62902992,-0.0327054657952772,369.1615905761719,270.2176818847656,0.3216702628671657,94,-0.0521514400500126,-0.0270229031273909,5
cv,trial_extrapolation,attn,paw_vy,a1,16,62902992,-0.0549991697990781,373.125,266.8243103027344,0.3519586352603804,94,-0.0786383750059579,-0.0497185637807173,5
cv,trial_extrapolation,mean,paw_vy,a1,17,6f36868f,-0.0978821460128132,210.8133544921875,142.7657470703125,0.0377527353029623,158,-1.2244811124678787,-0.3098174297358322,5
cv,trial_extrapolation,attn,paw_vy,a1,17,6f36868f,-0.0540066098666973,206.55795288085935,130.48648071289062,0.0414415978590689,158,-0.9303067355531338,-0.3744323096723565,5
cv,trial_extrapolation,mean,paw_vy,a1,18,6f6d2c8e,-0.0835694966751698,335.18768310546875,209.46826171875,-0.0580680400009527,190,-0.3148036797670308,-0.2165691485470939,9
cv,trial_extrapolation,attn,paw_vy,a1,18,6f6d2c8e,-0.0752335590643409,333.8959045410156,208.4860992431641,0.0225285080443162,190,-0.3137158856414806,-0.2562475518903466,9
cv,trial_extrapolation,mean,paw_vy,a1,19,77e6dc6a,0.0026539551804184,512.6928100585938,317.2534484863281,0.1246928283146572,169,-0.0883637298249673,-0.0729160678252316,7
cv,trial_extrapolation,attn,paw_vy,a1,19,77e6dc6a,0.0050993888350964,512.0638427734375,320.4793701171875,0.1085920297156272,169,-0.1139324372375431,-0.0602616770176969,7
cv,trial_extrapolation,mean,paw_vy,a1,20,78b4fff5,0.0006542757779198,526.2136840820312,317.1403503417969,0.113599098024938,761,-0.4669346610053603,-0.0241732622674957,26
cv,trial_extrapolation,attn,paw_vy,a1,20,78b4fff5,0.0120205357454511,523.2125854492188,315.3298645019531,0.1445668763046402,761,-0.4539237449628808,-0.0147891130281451,26
cv,trial_extrapolation,mean,paw_vy,a1,21,7bee9f09,-0.0999246560075393,200.24652099609372,119.78881072998048,0.0248275428679526,173,-0.0862086581573755,-0.078310471886559,3
cv,trial_extrapolation,attn,paw_vy,a1,21,7bee9f09,-0.08741214519948,199.10427856445312,116.44251251220705,0.0158575815597992,173,-0.0720465954410033,-0.0649478131576446,3
cv,trial_extrapolation,mean,paw_vy,a1,22,7f150b7c,0.001102517102104,478.77490234375,351.2769470214844,0.205519702649694,85,-0.1335289918631838,-0.050652628882182,4
cv,trial_extrapolation,attn,paw_vy,a1,22,7f150b7c,0.0047765403697934,477.89361572265625,350.13482666015625,0.2589758702944266,85,-0.1287350321564693,-0.0489719286114102,4
cv,trial_extrapolation,mean,paw_vy,a1,23,81a78eac,-0.1751981184593198,274.1073303222656,159.20155334472656,0.2192707476079054,724,-0.5260823336700524,-0.5162549191948205,28
cv,trial_extrapolation,attn,paw_vy,a1,23,81a78eac,-0.1587422973439589,272.18145751953125,159.8431396484375,0.2279938215595242,724,-0.5330987625888975,-0.4747293018329123,28
cv,trial_extrapolation,mean,paw_vy,a1,24,88d24c31,0.0325569075573199,367.4243469238281,199.25827026367188,0.2021601497177385,395,-0.2597359767237916,0.0464548108058436,11
cv,trial_extrapolation,attn,paw_vy,a1,24,88d24c31,0.0004984610059809,373.4624633789063,187.7577362060547,0.0830787523800164,395,-0.2246885314054283,-0.0558236022925735,11
cv,trial_extrapolation,mean,paw_vy,a1,25,8c33abef,0.001342434538253,344.2787475585937,205.84901428222656,0.106070392082771,476,-0.1430595023497728,-0.0948561405915924,19
cv,trial_extrapolation,attn,paw_vy,a1,25,8c33abef,0.068792954023797,332.4490051269531,186.50534057617188,0.312059452737162,476,-0.0540301837323863,-0.0121935001569819,19
cv,trial_extrapolation,mean,paw_vy,a1,26,8d316998,-0.0047352762807069,237.63180541992188,171.54197692871094,0.1412439535310445,136,-0.0732907529496071,-0.064952466491615,6
cv,trial_extrapolation,attn,paw_vy,a1,26,8d316998,-0.019191510220416,239.33523559570312,169.52352905273438,0.1311844735654728,136,-0.0883525761335588,-0.0724975491643863,6
cv,trial_extrapolation,mean,paw_vy,a1,27,9468fa93,0.029418155557115,336.8022766113281,202.38558959960935,0.2290223572752336,231,0.0239142100199362,0.1695933210967486,11
cv,trial_extrapolation,attn,paw_vy,a1,27,9468fa93,0.0117892205491365,339.84722900390625,203.3935394287109,0.2293084420383343,231,-0.0749092076258978,0.0034174199790295,11
cv,trial_extrapolation,mean,paw_vy,a1,28,a4000c2f,-0.0013527210987775,408.0035400390625,235.9462890625,0.0664472034171123,189,-0.0287386433345623,-0.0112106617134173,7
