protocol,task,pool,target,ablation,fold,fold_id,r2,rmse,mae,pearson,n_bins,mean_trial_r2,median_trial_r2,n_trials
cv,session_loso,attn,paw_vz,a1,11,5569f363,-0.0222564681010586,1056.874755859375,619.10986328125,-0.0650377110364484,2569,-0.4499301030686597,-0.168020550730282,88
cv,session_loso,mean,paw_vz,a1,12,57b5ae8f,-0.0775326085337817,774.116943359375,351.7659912109375,0.0595034933176375,2261,-0.4478478773937269,-0.4184629537279812,100
cv,session_loso,attn,paw_vz,a1,12,57b5ae8f,-0.1202629226494975,789.3167724609375,351.01922607421875,0.0905158862200936,2261,-0.4814959587361708,-0.4588437533952648,100
cv,session_loso,mean,paw_vz,a1,13,5adab0b7,0.0015470022987033,551.2427368164062,252.2956085205078,0.0593417989630033,2505,-0.1263773785286132,-0.059761512112359,96
cv,session_loso,attn,paw_vz,a1,13,5adab0b7,-0.0010442559420043,551.9575805664062,251.9429626464844,0.041101693388293,2505,-0.1500525826086725,-0.0760906703796724,96
cv,session_loso,mean,paw_vz,a1,14,5ec72172,-0.0114711135894263,1119.1446533203125,658.0040893554688,-0.1082072074640924,2576,-0.4054103918422038,-0.1915812356097311,94
cv,session_loso,attn,paw_vz,a1,14,5ec72172,-0.0079163077689388,1117.1761474609375,655.1163330078125,-0.0446466912279262,2576,-0.4119857864682008,-0.152043602309982,94
cv,session_loso,mean,paw_vz,a1,15,626126d5,-0.0146286115638594,498.8697814941406,209.0403594970703,0.1147412186130532,4695,-0.3858761886294097,-0.2362487172658718,237
cv,session_loso,attn,paw_vz,a1,15,626126d5,0.0019285963252833,494.7825622558594,216.58624267578125,0.1764181249950748,4695,-0.6627606830649952,-0.3404792715078446,237
cv,session_loso,mean,paw_vz,a1,16,62902992,-0.1141376364955499,634.3446044921875,363.1661376953125,-0.1023841995181315,1381,-0.5970297452014706,-0.4388626709425208,54
cv,session_loso,attn,paw_vz,a1,16,62902992,-0.1688549285466658,649.7348022460938,375.612060546875,-0.1875294055740252,1381,-0.9211873889605976,-0.4754966541539522,54
cv,session_loso,mean,paw_vz,a1,17,6f36868f,-0.0595452621965142,567.3179931640625,263.59002685546875,-0.0554740090027147,1128,-0.1954641337239565,-0.0988537048372595,47
cv,session_loso,attn,paw_vz,a1,17,6f36868f,-0.0350336572419196,560.7174072265625,259.4259338378906,-0.0005324236485288,1128,-0.1520755081635214,-0.0630029686956143,47
cv,session_loso,mean,paw_vz,a1,18,6f6d2c8e,-0.0023111047188202,497.1341247558594,233.2751922607422,0.0028734388978317,2015,-0.2854882815627226,-0.1471564303763626,89
cv,session_loso,attn,paw_vz,a1,18,6f6d2c8e,0.0027948674455083,495.8662414550781,235.25267028808597,0.0913714061190327,2015,-0.3612385385916006,-0.1742278683589879,89
cv,session_loso,mean,paw_vz,a1,19,77e6dc6a,-0.0104941288706181,964.2407836914062,559.52880859375,-0.0057705037755759,2371,-0.3661365364403293,-0.0847066382385873,88
cv,session_loso,attn,paw_vz,a1,19,77e6dc6a,-0.0108695517566124,964.4198608398438,563.5901489257812,0.0373589435163655,2371,-0.398446481875915,-0.087611008242548,88
cv,session_loso,mean,paw_vz,a1,20,78b4fff5,-0.0270979679740286,702.9721069335938,334.8764343261719,0.1200094886061189,6139,-0.2997246213297275,-0.2243594726815514,256
cv,session_loso,attn,paw_vz,a1,20,78b4fff5,-0.0295153045413838,703.7988891601562,337.1358642578125,0.0553200283811752,6139,-0.3164109992156571,-0.2197602646190851,256
